,Address,Latitude,Longitude
323,"""35 Allée des Acacias, 95210 Saint-Gratien, France""",48.9725145,2.2732779
324,"""9 Avenue des Peupliers, 95210 Saint-Gratien, France""",48.9723638,2.288258
325,"""7B Avenue Carnot, 95210 Saint-Gratien, France""",48.97239190000000,2.2907767
326,"""28 Avenue de Ceinture, 95880 Enghien-les-Bains, France""",48.9724874,2.304587
327,"""15B Rue de l'Arrivée, 95880 Enghien-les-Bains, France""",48.9723867,2.3068374
328,"""16 Rue Henri Dunant, 95170 Deuil-la-Barre, France""",48.9720944,2.320681
329,"""5 Rue du Moutier, 95170 Deuil-la-Barre, France""",48.9721345,2.323897
330,"""27 Rue des Lévriers, 95360 Montmagny, France""",48.973054,2.3375899
331,"""2 Rue Charles Baudelaire, 95360 Montmagny, France""",48.9721901,2.3399744
332,"""67 Rue de Pierrefitte, 95360 Montmagny, France""",48.9720405,2.3546553
333,"""37 Rue Charles Grimaud, 95360 Montmagny, France""",48.9712799,2.3566107
334,"""9 Allée Erik Satie, 95200 Sarcelles, France""",48.973088,2.3706169
335,"""20 Allée Vincent d'Indy, 95200 Sarcelles, France""",48.9726031,2.3736727
336,"""3 square rouget de l'isle, 95140 Garges-lès-Gonesse, France""",48.9726007,2.3862598
337,"""3 Rue Bonhomme, 95140 Garges-lès-Gonesse, France""",48.97201220000000,2.3900601
338,"""11 Rue des Mûriers, 95140 Garges-lès-Gonesse, France""",48.972598,2.4047241
339,"""58 Rue Georges Risler, 95140 Garges-lès-Gonesse, France""",48.9726083,2.4069243
340,"""Boulevard de la Muette, 95140 Garges-lès-Gonesse, France""",48.975569,2.415436
341,"""D170, 95500 Bonneuil-en-France, France""",48.9780173,2.4400039
342,"""22 Rue des Tulipes, 95500 Bonneuil-en-France, France""",48.974401,2.4361306
343,"""Paris Airport-Le Bourget, 1 Rue Désiré Lucca, 93350 Le Bourget, France""",48.9614725,2.437202
344,"""95500 Gonesse, France""",48.9864632,2.4497721
345,"""93600 Aulnay-sous-Bois, France""",48.9412151,2.4970711
346,"""90 Rue des Vanesses, 93420 Villepinte, France""",48.9723799,2.5046437
347,"""22 Avenue des Nations, 93420 Villepinte, France""",48.97189360000000,2.5076381
348,"""Unnamed Road, 93420 Villepinte, France""",48.9579323,2.5393855
349,"""ZAC Paris Nord 2, 93420 Villepinte, France""",48.9720804,2.5150624
350,"""93290 Tremblay-en-France, France""",48.979952,2.557211
351,"""7 Rue René Cassin, 77290 Mitry-Mory, France""",48.97069340000000,2.5738192
352,"""Rue de Paris, 77290 Mitry-Mory, France""",48.9695557,2.5828152
353,"""77290 Mitry-Mory, France""",48.98543,2.619156
354,"""52 Route Neuve, 77290 Mitry-Mory, France""",48.9735004,2.625947
355,"""Route Neuve, 77290 Mitry-Mory, France""",48.97489240000000,2.621235
356,"""2 Rue Henri Vidal, 77290 Mitry-Mory, France""",48.9725046,2.6388914
357,"""1 Rue Raimu, 77290 Mitry-Mory, France""",48.9723759,2.6397349
358,"""1 Rue Paul Langevin, 77290 Mitry-Mory, France""",48.9718384,2.6493761
359,"""77290 Mitry-Mory, France""",48.98543,2.619156
360,"""77410 Gressy, France""",48.964879,2.674049
361,"""77410 Messy, France""",48.967136,2.701035
362,"""12 Allée Marcel Allain, 78570 Andrésy, France""",48.9694411,2.0408472
363,"""113 Quai de l'Île Peygrand, 78570 Andrésy, France""",48.9704795,2.0559767
364,"""Chemin du Port d'Achères, 78260 Achères, France""",48.9713189,2.0584422
365,"""156 Avenue du Général Charles de Gaulle, 78260 Achères, France""",48.96939830000000,2.0708064
366,"""3 Rue Alfred Kastler, 78260 Achères, France""",48.96959,2.0734585
367,"""78100 Saint-Germain-en-Laye, France""",48.9315928,2.0921881
368,"""78260 Achères, France""",48.9772197,2.0787198
369,"""13 Rue Rouget de Lisle, 95240 Cormeilles-en-Parisis, France""",48.9700497,2.1865056
370,"""44 Rue du Général Sarrail, 95240 Cormeilles-en-Parisis, France""",48.9695986,2.1897074
371,"""9 Rue des Girondins, 95240 Cormeilles-en-Parisis, France""",48.9696292,2.2044929
372,"""4 Allée des Chevrefeuilles, 95240 Cormeilles-en-Parisis, France""",48.9696153,2.2066105
373,"""95100 Argenteuil, France""",48.94921680000000,2.2282675
374,"""131 Allée de Cormeilles, 95110 Sannois, France""",48.9693123,2.2373887
375,"""50 Chemin des Aubines, 95110 Sannois, France""",48.9688311,2.2406346
376,"""5 Prom. des Deux Puits, 95110 Sannois, France""",48.9696041,2.2537566
377,"""3 Rue Jules Ferry, 95110 Sannois, France""",48.9695909,2.2569704
378,"""14 Rue Robert Bellec, 95110 Sannois, France""",48.9693656,2.2705721
379,"""31 Rue des Lionnettes, 95110 Sannois, France""",48.96920840000000,2.2730569
380,"""14b Place Charles de Gaulle, 95210 Saint-Gratien, France""",48.9697214,2.2874273
381,"""22 Rue Pierre Brossolette, 95210 Saint-Gratien, France""",48.9691465,2.2901742
382,"""14 Avenue de Ceinture, 95880 Enghien-les-Bains, France""",48.9694033,2.3045832
383,"""61 Rue du Général de Gaulle, 95880 Enghien-les-Bains, France""",48.9699774,2.3063685
384,"""43 Rue du Château, 95170 Deuil-la-Barre, France""",48.96975010000000,2.3205713
385,"""1 Allée des Roses, 95170 Deuil-la-Barre, France""",48.9695289,2.3233013
386,"""8 Rue Arthur Rimbaud, 95360 Montmagny, France""",48.9699703,2.3376361
387,"""2 Rue Théophile Gautier, 95360 Montmagny, France""",48.96937030000000,2.3405063
388,"""2 Rue Suzanne Valadon, 95360 Montmagny, France""",48.9700002,2.3557843
389,"""9 Rue Charles Grimaud, 95360 Montmagny, France""",48.9703034,2.3561768
390,"""44 Avenue de la Concorde, 93380 Pierrefitte-sur-Seine, France""",48.9695961,2.3713086
391,"""12 Rue Augustine Maréchal, 93380 Pierrefitte-sur-Seine, France""",48.9700929,2.3736773
392,"""47 Avenue Pierre Semard, 95140 Garges-lès-Gonesse, France""",48.96946090000000,2.3873579
393,"""33 Rue Pierre Rebière, 95140 Garges-lès-Gonesse, France""",48.9697178,2.3900187
394,"""6 Bis Rue Philibert Delorme, 95140 Garges-lès-Gonesse, France""",48.96974950000000,2.4037878
395,"""26 Rue Pierre Salvi, 95140 Garges-lès-Gonesse, France""",48.9701204,2.4080692
396,"""11 Chemin de la Voirie, 95500 Bonneuil-en-France, France""",48.9723053,2.4282719
397,"""Paris Airport-Le Bourget, 1 Rue Désiré Lucca, 93350 Le Bourget, France""",48.9614725,2.437202
398,"""95500 Gonesse, France""",48.9864632,2.4497721
399,"""93600 Aulnay-sous-Bois, France""",48.9412151,2.4970711
400,"""93420 Villepinte, France""",48.9579323,2.5393855
401,"""Rue des 3 Sœurs, 93420 Villepinte, France""",48.9705312,2.5094097
402,"""Unnamed Road, 93420 Villepinte, France""",48.9579323,2.5393855
403,"""93290 Tremblay-en-France, France""",48.979952,2.557211
404,"""1 C Rue Alexis de Tocqueville, 93420 Villepinte, France""",48.969443,2.551195
405,"""Allée des Fossettes, 93420 Villepinte, France""",48.9677759,2.5529941
406,"""45 Rue Charles Cros, 93290 Tremblay-en-France, France""",48.9689174,2.5709769
407,"""2 Rue Sophie Germain, 77290 Mitry-Mory, France""",48.97001910000000,2.5729955
408,"""ZAC de, Rue Galilée, 77290 Mitry-Mory, France""",48.972772,2.584218
409,"""77290 Mitry-Mory, France""",48.98543,2.619156
410,"""45 Rue du Petit Vivier, 77290 Mitry-Mory, France""",48.9715923,2.635261
411,"""18 Rue Amélie Martin, 77290 Mitry-Mory, France""",48.969774,2.6428326
412,"""77290 Mitry-Mory, France""",48.98543,2.619156
413,"""77410 Gressy, France""",48.964879,2.674049
414,"""4 Allée des 9 Muses, 77410 Gressy, France""",48.9684112,2.6712074
415,"""21 Chemin de Cybèle, 77410 Gressy, France""",48.9685448,2.6723743
416,"""55 Route d'Andrésy, 78955 Carrières-sous-Poissy, France""",48.9559404,2.0417229
417,"""78260 Achères, France""",48.9772197,2.0787198
418,"""Route Départementale 30, 78260 Achères, France""",48.9677495,2.0658448
419,"""51 Rue de Saint-Germain, 78260 Achères, France""",48.955708,2.072301
420,"""12 Allée des Bruyères, 78260 Achères, France""",48.95578650000000,2.0736343
421,"""9-1 Cité Coligny, 78100 Saint-Germain-en-Laye, France""",48.95648510000000,2.0903033
422,"""6 Cité Coligny, 78100 Saint-Germain-en-Laye, France""",48.9559887,2.0905587
423,"""78100 Saint-Germain-en-Laye, France""",48.9315928,2.0921881
424,"""55 Avenue Albine, 78600 Maisons-Laffitte, France""",48.9555709,2.1370632
425,"""9 Avenue Pascal, 78600 Maisons-Laffitte, France""",48.955398,2.1408992
426,"""10 Avenue Wagram, 78600 Maisons-Laffitte, France""",48.9551718,2.1538509
427,"""48 avenue de Longueil, rue des loges, avenue églé, 78600 Maisons-Laffitte, France""",48.94610490000000,2.1448388
428,"""1 Avenue Destouches, 78600 Maisons-Laffitte, France""",48.9561034,2.1679311
429,"""12-20 Quai Pierre Brunel, 78500 Sartrouville, France""",48.95158320000000,2.1721992
430,"""120 Rue de Saint-Germain, 95240 Cormeilles-en-Parisis, France""",48.9574965,2.1880418
431,"""2 Allée René Goscinny, 95240 Cormeilles-en-Parisis, France""",48.95607710000000,2.1911046
432,"""95240 Cormeilles-en-Parisis, France""",48.9749352,2.2021525
433,"""25B Rue Jules Vercruysse, 95100 Argenteuil, France""",48.9552884,2.2073756
434,"""37 Rue des Allobroges, 95100 Argenteuil, France""",48.9552134,2.2217796
435,"""35 Rue des Allobroges, 95100 Argenteuil, France""",48.95535170000000,2.2223708
436,"""34 BIS Rue de la Chapelle, 95100 Argenteuil, France""",48.9559548,2.2375841
437,"""21 Rue du Coq, 95100 Argenteuil, France""",48.955366,2.240139
438,"""27B Rue des Cloviers, 95100 Argenteuil, France""",48.9558263,2.2542954
439,"""98 Boulevard Jean Allemane, 95100 Argenteuil, France""",48.9556885,2.2559857
440,"""28 Rue de Cuiry, 95100 Argenteuil, France""",48.9552257,2.2697285
441,"""182 Avenue de Stalingrad, 95100 Argenteuil, France""",48.9547499,2.2741395
442,"""Sylvie Dehais 13, rue de l'Ile de France, 95100 Argenteuil, France""",48.955696,2.2877245
443,"""20 Rue des Bourguignons, 93800 Épinay-sur-Seine, France""",48.9556754,2.2903077
444,"""34 Impasse du Baron Saillard, 93800 Épinay-sur-Seine, France""",48.9556332,2.3048658
445,"""112 Rue de Paris, 93800 Épinay-sur-Seine, France""",48.9557059,2.3063597
446,"""16 Rue Henri Wallon, 93800 Épinay-sur-Seine, France""",48.95600840000000,2.3211639
447,"""48 Allée des Platanes, 93800 Épinay-sur-Seine, France""",48.9553269,2.3238653
448,"""130 Avenue Jean Baptiste Clément, 93430 Villetaneuse, France""",48.9559202,2.3383602
449,"""Amphithéâtre 1, 2, 3, 4, 93430 Villetaneuse, France""",48.9563691,2.3408542
450,"""93380 Pierrefitte-sur-Seine, France""",48.967903,2.364077
451,"""112 Avenue Lénine, 93380 Pierrefitte-sur-Seine, France""",48.9560511,2.3565132
452,"""15bis Rue du Bois Moussay, 93240 Stains, France""",48.955855,2.3690627
453,"""24 Rue des Fourches, 93240 Stains, France""",48.95573420000000,2.3743921
454,"""27 Rue Newton, 93240 Stains, France""",48.9555551,2.3876419
455,"""13 Rue Newton, 93240 Stains, France""",48.9550668,2.3895324
456,"""93240 Stains, France""",48.9612947,2.381373
457,"""3 Rue René Gibert, 93440 Dugny, France""",48.9552515,2.4091984
458,"""1 Rue Adolphe Wersand, 93440 Dugny, France""",48.9557181,2.4205651
459,"""Place Casanova, 93440 Dugny, France""",48.9548697,2.420355
460,"""Paris Airport-Le Bourget, 1 Rue Désiré Lucca, 93350 Le Bourget, France""",48.9614725,2.437202
461,"""743 Avenue de l'Europe, 93440 Dugny, France""",48.9547489,2.4422055
462,"""1 Rue des Frères Lumière, 93150 Le Blanc-Mesnil, France""",48.9550208,2.4556344
463,"""93600 Aulnay-sous-Bois, France""",48.9412151,2.4970711
464,"""25 Rue Michel Ange, 93600 Aulnay-sous-Bois, France""",48.9555272,2.4881425
465,"""16 Rue Van Dyck, 93600 Aulnay-sous-Bois, France""",48.955842,2.4896825
466,"""2 Rue de la Balance, 93600 Aulnay-sous-Bois, France""",48.9556607,2.5041412
467,"""70 Allée des Gémeaux, 93600 Aulnay-sous-Bois, France""",48.9555734,2.5068328
468,"""17 Rue du Dr Broussais, 93600 Aulnay-sous-Bois, France""",48.9543765,2.5190989
469,"""Hopital, Villepinte, France""
",48.953416,2.5250844
470,"""159 Boulevard Robert Ballanger, 93420 Villepinte, France""",48.95519230000000,2.5373815
471,"""176 Boulevard Robert Ballanger, 93420 Villepinte, France""",48.9558338,2.5401547
472,"""50 Rue de la Remise À Grouan, 93420 Villepinte, France""",48.9556136,2.5539247
473,"""82 Avenue des Roses, 93420 Villepinte, France""",48.9555035,2.557508
474,"""Avenue du Parc, 93290 Tremblay-en-France, France""",48.9543273,2.5691766
475,"""71 Avenue la Fontaine, 93290 Tremblay-en-France, France""",48.955028,2.5740239
476,"""48 Avenue Mozart, 93290 Tremblay-en-France, France""",48.955039,2.5870649
477,"""1 Avenue de Boursières, 77290 Mitry-Mory, France""",48.9556333,2.5901353
478,"""5 Avenue des Primevères, 77290 Mitry-Mory, France""",48.9558676,2.6047405
479,"""14 Avenue des Lilas, 77290 Mitry-Mory, France""",48.9556243,2.6067497
480,"""77290 Mitry-Mory, France""",48.98543,2.619156
481,"""77410 Gressy, France""",48.964879,2.674049
482,"""77410 Claye-Souilly, France""",48.945849,2.68836
483,"""22 Rue de la Biberonne, 77410 Claye-Souilly, France""",48.95516510000000,2.6683756
484,"""7 Rue du Pont de Pierre, 77410 Claye-Souilly, France""",48.9542207,2.6705872
485,"""163 Allée des Chênes, 78955 Carrières-sous-Poissy, France""",48.9525525,2.0410082
486,"""78300 Poissy, France""",48.929584,2.046982
487,"""3 Allée Charlie Chaplin, 78260 Achères, France""",48.953366,2.0599146
488,"""50 Rue de Saint-Germain, 78260 Achères, France""",48.9532721,2.0713321
489,"""44 Rue du Chêne Feuillu, 78260 Achères, France""",48.9529386,2.0737217
490,"""78100 Saint-Germain-en-Laye, France""",48.9315928,2.0921881
491,"""20130901_223302_L27599, 42 Rue de la Muette, 78600 Maisons-Laffitte, France""",48.9529123,2.1374827
492,"""22 /24 Avenue Lavoisier, 78600 Maisons-Laffitte, France""",48.9525479,2.1401599
493,"""21 bis Avenue Eglé, 78600 Maisons-Laffitte, France""",48.9526942,2.1542412
494,"""19 Square de Grétry, 78600 Maisons-Laffitte, France""",48.9529631,2.1571386
495,"""20 Quai Pierre Brunel, 78500 Sartrouville, France""",48.951197,2.171976
496,"""17 Rue de Beauce, 78500 Sartrouville, France""",48.952248,2.1871007
497,"""35 Rue de Beauce, 78500 Sartrouville, France""",48.9516421,2.1890651
498,"""19 Rue des Acacias, 95240 Cormeilles-en-Parisis, France""",48.9530249,2.2037786
499,"""184 Route de Pontoise, 95100 Argenteuil, France""",48.9518243,2.2063095
500,"""1 Allée Wolfgang Amadeus Mozart, 95100 Argenteuil, France""",48.9529193,2.2203338
501,"""13 Allée de la Haie Normande, 95100 Argenteuil, France""",48.9526778,2.2224319
502,"""8 Allée des Jardins, 95100 Argenteuil, France""",48.9531298,2.23767
503,"""26 Rue Aubry Vitet, 95100 Argenteuil, France""",48.952054,2.2398139
504,"""62 bis Boulevard Jean Allemane, 95100 Argenteuil, France""",48.9527648,2.2541287
505,"""15 Rue Etienne Dolet, 95100 Argenteuil, France""",48.9528924,2.2564974
506,"""134 Avenue de Stalingrad, 95100 Argenteuil, France""",48.95329660000000,2.2706823
507,"""50ter Rue de Vaucelle, 95100 Argenteuil, France""",48.9529116,2.2740588
508,"""6 Allée des Dauphinois, 95100 Argenteuil, France""",48.9524559,2.2874836
509,"""5 Rue des Provençaux, 95100 Argenteuil, France""",48.9530968,2.2901312
510,"""50 Rue des Alliés, 93800 Épinay-sur-Seine, France""",48.9528901,2.3040349
511,"""24 Avenue du 18 Juin 1940, 93800 Épinay-sur-Seine, France""",48.9527908,2.3071871
512,"""15 Rue Henri Dunant, 93800 Épinay-sur-Seine, France""",48.952799,2.32117
513,"""25 Rue du Commandant Louis Bouchet, 93800 Épinay-sur-Seine, France""",48.9529453,2.3231177
514,"""125 Route de Saint-Leu, 93800 Épinay-sur-Seine, France""",48.95281320000000,2.3370923
515,"""16 Rue Paul Langevin, 93430 Villetaneuse, France""",48.9532489,2.340105
516,"""Chemin Latéral, 93380 Pierrefitte-sur-Seine, France""",48.95349850000000,2.3558725
517,"""Petit Pierrefitte, 93380 Pierrefitte-sur-Seine, France""",48.95269590000000,2.3579312
518,"""Émile Zola, 93240 Stains, France""",48.952804,2.370004
519,"""51 Rue Jean Ferrat, 93240 Stains, France""",48.9489739,2.3735572
520,"""8 Avenue Louis Bordes, 93240 Stains, France""",48.9529612,2.3884563
521,"""Louis Bordes, 93240 Stains, France""",48.9546567,2.3862439
522,"""93240 Stains, France""",48.9612947,2.381373
523,"""3 Rue Guynemer, 93440 Dugny, France""",48.952959,2.4214112
524,"""30 Avenue de la 2ème Division Blindée, 93440 Dugny, France""",48.9527013,2.4214268
525,"""21 Allée de Lisbonne, 93440 Dugny, France""",48.9524166,2.4398934
526,"""15 Rue de Helsinki, 93440 Dugny, France""",48.9530561,2.4405431
527,"""4 Rue Nicéphore Niépce, 93150 Le Blanc-Mesnil, France""",48.9532063,2.4535013
528,"""1 Rue Robert Brémond, 93150 Le Blanc-Mesnil, France""",48.9538245,2.4571759
529,"""93600 Aulnay-sous-Bois, France""",48.9412151,2.4970711
530,"""22 Rue Germain Planque, 93600 Aulnay-sous-Bois, France""",48.9523691,2.4750467
531,"""2 Allée Pablo Picasso, 93600 Aulnay-sous-Bois, France""",48.9531804,2.4875975
532,"""1 Rue Auguste Renoir, 93600 Aulnay-sous-Bois, France""",48.9527378,2.4901564
533,"""8 Rue Georges Seurat, 93600 Aulnay-sous-Bois, France""",48.95289,2.502466
534,"""9 Avenue de Savigny, 93600 Aulnay-sous-Bois, France""",48.95211690000000,2.5082852
535,"""3 Allée du Dr Claude Bernard, 93600 Aulnay-sous-Bois, France""",48.9524281,2.5203045
536,"""Hopital, Villepinte, France""
",48.953416,2.5250844
537,"""43 Avenue Nollet, 93420 Villepinte, France""",48.9527382,2.5380037
538,"""24 Avenue Paul Bert, 93420 Villepinte, France""",48.9530651,2.540105
539,"""2 Rue Auguste Renoir, 93420 Villepinte, France""",48.9527514,2.5545803
540,"""94 Avenue du Général Leclerc, 93420 Villepinte, France""",48.95309100000000,2.5571724
541,"""64 Rue du 8 Mai 1945, 93290 Tremblay-en-France, France""",48.9540774,2.56901
542,"""4 Rue Nicolas Copernic, 93290 Tremblay-en-France, France""",48.9515573,2.5737268
543,"""50 Avenue Buffon, 93290 Tremblay-en-France, France""",48.95291840000000,2.5874072
544,"""4 Avenue Lavoisier, 93290 Tremblay-en-France, France""",48.95328730000000,2.5897997
545,"""17 Avenue Roger Salengro, 77270 Villeparisis, France""",48.9528638,2.6056554
546,"""4 Rue de la Reneuse, 77270 Villeparisis, France""",48.9520051,2.6084193
547,"""14 Bis Avenue Jean Monnet, 77270 Villeparisis, France""",48.95199180000000,2.6196625
548,"""12 Avenue Jean Monnet, 77270 Villeparisis, France""",48.95193160000000,2.6211027
549,"""77270 Villeparisis, France""",48.9460998,2.61764
550,"""77410 Claye-Souilly, France""",48.945849,2.68836
551,"""76 Rue de Souilly, 77410 Claye-Souilly, France""",48.9530098,2.6711726
552,"""21 Rue du Moulin, 77410 Claye-Souilly, France""",48.9520774,2.6734577
553,"""30 Avenue de l'Europe, 78955 Carrières-sous-Poissy, France""",48.937743,2.0381751
554,"""74 Rue Saint-Sébastien, 78300 Poissy, France""",48.9386193,2.0550371
555,"""12 Rue Saint-Exupéry, 78300 Poissy, France""",48.938646,2.0568551
556,"""78100 Saint-Germain-en-Laye, France""",48.9315928,2.0921881
557,"""16 Domaine de l'Orée du Bois, 78600 Le Mesnil-le-Roi, France""",48.9386109,2.1211751
