CAR_ID,MODEL,PRICE,DISTANCE,SCRAPED_DATE,STARTING_DATE,CAR_DETAIL
657275,Citroen DS3 Cabriolet,85€,"10,12km",2020-06-05 17:41:15.987184,2020-06-06,/cars/657275/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
562416,Fiat 500 Rouge Rubis - Phase 2 - Clim - Bluetooth,73€,"10,39km",2020-06-05 17:41:19.184103,2020-06-06,/cars/562416/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
646843,Fiat 500,61€,"9,41km",2020-06-05 17:41:19.185105,2020-06-06,/cars/646843/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
388812,"Fiat 500 Lounge Boite Auto (Clim, USB, Bluetooth,...) #bi",109€,"10,44km",2020-06-05 17:41:19.186105,2020-06-06,/cars/388812/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
245841,Toyota Prius 19 FAIBLE CONSO / BOITE AUTO / HYBRIDE,71€,"10,53km",2020-06-05 17:41:19.187123,2020-06-06,/cars/245841/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
428392,Toyota Yaris Hybride 5 GPS / FAIBLE CONSO / BOITE AUTO,67€,"10,55km",2020-06-05 17:41:19.188104,2020-06-06,/cars/428392/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
654479,Fiat 500,61€,"9,41km",2020-06-05 17:41:19.188104,2020-06-06,/cars/654479/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
612655,Ford Focus,55€,"10,68km",2020-06-05 17:41:19.189104,2020-06-06,/cars/612655/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
457354,Renault Twingo III,61€,"10,7km",2020-06-05 17:41:19.190122,2020-06-06,/cars/457354/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
264214,Toyota Prius 16 GPS / FAIBLE CONSO / BOITE AUTO / HYBRIDE,70€,"10,53km",2020-06-05 17:41:19.191108,2020-06-06,/cars/264214/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
608047,Citroen C3 1.4 HDI,51€,"10,82km",2020-06-05 17:41:19.192106,2020-06-06,/cars/608047/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
485202,Citroen C1 1.0 vti 70 - Paris Nation - business & loisir,91€,"10,83km",2020-06-05 17:41:19.192106,2020-06-06,/cars/485202/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
673989,Renault Clio,91€,"10,83km",2020-06-05 17:41:19.193107,2020-06-06,/cars/673989/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
465173,Suzuki Celerio,67€,"10,7km",2020-06-05 17:41:19.194105,2020-06-06,/cars/465173/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
422583,Citroen C3 1.4hdi,37€,"11,09km",2020-06-05 17:41:19.195111,2020-06-06,/cars/422583/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
533586,Peugeot 208,74€,"11,15km",2020-06-05 17:41:19.196124,2020-06-06,/cars/533586/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
401989,Kia Rio PARIS - BNF - DAUMESNIL - REUILLY,59€,"11,18km",2020-06-05 17:41:19.197107,2020-06-06,/cars/401989/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
483057,Renault Clio IV,67€,"11,18km",2020-06-05 17:41:19.198106,2020-06-06,/cars/483057/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
446342,"Volkswagen Polo 1.0 75 (19012) - Clim, Autoradio, Parking réservé",67€,"11,18km",2020-06-05 17:41:19.199105,2020-06-06,/cars/446342/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
632513,Renault Twingo,56€,"11,19km",2020-06-05 17:41:19.199105,2020-06-06,/cars/632513/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
657528,Citroen C4 Grand Picasso 2.0 hdi 150ch,90€,"9,94km",2020-06-05 17:41:19.200104,2020-06-06,/cars/657528/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
633100,Smart Fortwo Cabriolet,88€,"11,34km",2020-06-05 17:41:25.717230,2020-06-06,/cars/633100/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
677556,Renault Clio,54€,"11,37km",2020-06-05 17:41:25.717230,2020-06-06,/cars/677556/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
496614,Fiat Tipo Berline GPS | Paris 12/BERCY|  Business et Loisir,70€,"10,38km",2020-06-05 17:41:25.717230,2020-06-06,/cars/496614/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
552169,Peugeot 208 1. 2PureTech 82 signature Berline Hayon,71€,"11,73km",2020-06-05 17:41:25.717230,2020-06-06,/cars/552169/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
238196,Toyota Prius  14 / FAIBLE CONSO / BOITE AUTO / HYBRIDE,70€,"10,53km",2020-06-05 17:41:25.732845,2020-06-06,/cars/238196/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
565996,Renault Clio 3,65€,"11,85km",2020-06-05 17:41:25.732845,2020-06-06,/cars/565996/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
444972,Toyota Yaris Hybride 7 FAIBLE CONSO / BOITE AUTO,63€,"10,55km",2020-06-05 17:41:25.732845,2020-06-06,/cars/444972/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
241237,Toyota Prius 18 GPS / FAIBLE CONSO / BOITE AUTO / HYBRIDE,69€,"10,53km",2020-06-05 17:41:25.732845,2020-06-06,/cars/241237/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
624782,"Renault Captur (450) Business TCE 90CH Radio, GPS, Clim, Bluetooth, Radar de recul",43€,"11,91km",2020-06-05 17:41:25.732845,2020-06-06,/cars/624782/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
390989,"Nissan Micra (667) Visia Pack 72CH Radio, clim, bluetooth",61€,"11,91km",2020-06-05 17:41:25.732845,2020-06-06,/cars/390989/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
340194,Opel Corsa 90ch + Bluetooth + Régulateur/Limitateur +  Clim + Ivry/Seine,50€,"11,91km",2020-06-05 17:41:25.732845,2020-06-06,/cars/340194/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
554690,"Renault Clio (246) Zen TCE 90Ch Radio, Clim, Bluetooth, Navigation",65€,"11,91km",2020-06-05 17:41:25.732845,2020-06-06,/cars/554690/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
624339,"Renault Clio (628) Zen TCE 90Ch Radio, Clim, Bluetooth, Navigation",65€,"11,91km",2020-06-05 17:41:25.732845,2020-06-06,/cars/624339/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
365328,"Opel Corsa (473) Edition 90CH Clim, Radio, Bluetooth, Régulateur",61€,"11,91km",2020-06-05 17:41:25.732845,2020-06-06,/cars/365328/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
340170,Opel Corsa  92ch + Bluetooth + Régulateur/Limitateur + Clim + Ivry/Seine,58€,"11,91km",2020-06-05 17:41:25.732845,2020-06-06,/cars/340170/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
426373,Renault Clio CZ,50€,"13,05km",2020-06-05 17:41:25.732845,2020-06-06,/cars/426373/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
232303,Renault Clio 3 DW,50€,"13,05km",2020-06-05 17:41:25.732845,2020-06-06,/cars/232303/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
324772,Renault Clio AV,50€,"13,05km",2020-06-05 17:41:25.748471,2020-06-06,/cars/324772/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
426374,Renault Clio AF,50€,"13,05km",2020-06-05 17:41:25.748471,2020-06-06,/cars/426374/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
574620,"Renault Clio (717) Zen TCE 90Ch Radio, Clim, Bluetooth, Navigation",65€,"9,33km",2020-06-05 17:41:25.748471,2020-06-06,/cars/574620/preview?distance=200&duration=Pour+1+jour&ends_at=2020-06-07+00%3A00%3A00+%2B0200&pick_cta=true&price_placeholder=true&searched_address%5Blatitude%5D=48.8949&searched_address%5Blongitude%5D=2.2658&starts_at=2020-06-06+00%3A00%3A00+%2B0200
